"playerID","yearID","stint","teamID","lgID","G.x","AB.x","R.x","H.x","X2B.x","X3B.x","HR.x","RBI.x","SB.x","CS.x","BB.x","SO.x","IBB.x","HBP.x","SH.x","SF.x","GIDP.x","P_RC2002","P_OPS"
851,2010,1,79,1,101,340,44,91,19,3,6,38,1,1,28,54,1,0,3,4,8,-0.219444444444445,0.3
882,2010,1,38,0,97,201,33,51,10,1,8,21,1,2,16,57,1,6,1,2,3,-0.210666666666667,0
897,2010,1,4,0,20,9,5,1,0,0,1,1,0,0,0,4,0,0,1,0,0,-0.110666666666667,0
906,2010,1,38,0,97,313,30,93,18,1,7,48,0,0,29,49,1,5,3,2,8,0.110825396825398,0.429
911,2010,1,4,0,142,520,83,144,29,5,18,72,11,6,91,128,2,10,0,2,13,-0.342379084967323,0.301
917,2010,1,4,0,131,281,38,72,21,1,11,51,0,0,33,75,5,3,0,3,4,1.54911111111111,1.833
944,2010,1,102,0,143,550,87,152,23,5,31,108,1,1,59,157,11,8,0,3,14,5.68710526315789,0.819
956,2010,1,79,1,126,497,80,133,24,5,6,37,10,3,50,87,0,4,5,3,14,1.60610598290598,0.917
957,2010,1,4,0,35,77,4,15,4,0,0,4,0,0,0,21,0,0,8,0,0,0.523222222222222,1
958,2010,1,117,0,157,569,100,165,35,5,26,86,7,0,83,91,5,9,0,7,17,7.13310476190475,0.696
970,2010,1,102,0,155,561,75,154,37,5,16,83,4,3,68,108,11,0,0,7,15,2.18525252525253,0.563
974,2010,1,4,0,134,471,65,151,15,3,8,47,7,6,29,62,1,0,4,2,14,1.40302923976608,0.541
978,2010,1,117,0,116,158,18,42,11,0,3,22,0,0,13,29,2,0,1,1,3,1.13145299145299,0.685
996,2010,1,38,0,82,200,23,52,10,0,5,25,1,3,22,30,2,2,3,1,4,-0.0688,0
999,2010,1,130,1,109,339,57,89,18,3,5,44,4,0,59,39,1,2,1,3,8,1.44933333333333,0.664
1007,2010,1,130,1,17,21,5,4,1,1,0,2,2,2,2,4,0,1,0,0,0,-0.210666666666667,0
1009,2010,1,93,1,157,663,111,179,30,3,10,67,18,5,63,106,4,9,1,3,22,4.2764328042328,0.661
1021,2010,1,130,1,40,111,15,22,3,0,7,23,1,0,25,27,0,1,0,3,1,1.24185185185185,0.75
1052,2010,1,130,1,77,216,30,52,15,3,10,40,2,2,40,55,2,2,0,3,2,0.591792592592592,0.444
1089,2010,1,131,1,103,391,73,112,20,1,9,45,15,5,56,57,2,7,2,4,11,11.4784791666667,0.918
1115,2010,1,79,1,143,518,68,129,23,3,21,92,0,1,56,116,5,3,0,5,16,0.13460606060606,0.273
1164,2010,2,131,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677888888888889,1.5
1165,2010,2,4,0,39,129,17,37,14,0,3,24,0,0,21,33,0,0,0,1,7,0.0299999999999976,0.301
1186,2010,1,117,0,33,67,2,7,0,0,0,5,0,0,3,29,0,0,13,0,1,-1.02213333333333,0
1214,2010,1,130,1,151,574,96,169,46,5,22,104,15,5,72,124,12,5,0,10,15,2.05526984126984,0.688
1222,2010,1,4,0,34,53,6,8,4,0,0,3,0,0,5,14,0,0,11,0,1,-0.421333333333334,0
1304,2010,1,79,1,137,510,88,167,43,1,9,75,1,4,65,53,14,3,0,6,19,1.21268376068376,0.558
1321,2010,1,4,0,143,479,63,129,25,0,21,77,5,2,74,98,10,9,0,4,12,4.21463055555556,1.152
1346,2010,1,4,0,85,242,30,46,12,1,6,24,7,2,33,57,2,5,6,2,3,0.536111111111111,1
1394,2010,2,131,1,57,175,10,42,6,1,2,19,0,0,10,15,0,1,5,4,7,6.48688181818182,0.829
1422,2010,1,131,1,47,145,20,37,4,0,9,25,3,1,25,36,5,1,0,2,3,9.00940915032679,0.9
1453,2010,1,131,1,138,419,54,122,26,2,12,65,14,2,45,71,2,0,0,3,6,3.06283333333333,0.646
1492,2010,1,38,0,97,165,16,48,11,2,4,18,0,1,15,39,4,0,2,0,5,-0.310666666666667,0
1545,2010,2,102,0,15,29,1,4,0,0,0,1,0,0,1,4,0,0,4,0,0,0.0898148148148143,0.333
1589,2010,1,130,1,144,484,64,95,18,0,28,84,5,1,87,158,4,7,0,4,2,3.84499346405229,1.126
1621,2010,1,38,0,155,626,100,172,33,5,18,59,16,12,46,83,1,8,6,1,14,2.52651851851852,1
1643,2010,1,102,0,132,554,76,165,27,2,6,52,5,0,32,47,1,7,1,8,14,2.33649150326797,0.57
1652,2010,1,93,1,120,383,49,95,23,1,18,57,3,1,59,99,3,7,0,2,6,3.44258333333333,0.646
1653,2010,1,117,0,108,406,58,124,23,2,18,67,0,2,30,55,5,4,0,3,12,8.82720683760684,0.744
1713,2010,1,117,0,72,243,26,67,11,2,3,22,3,0,21,43,3,0,2,1,8,4.9264024024024,0.781
1764,2010,1,93,1,137,522,74,141,29,2,30,125,4,3,59,98,1,3,0,11,7,3.54706198830409,0.597
1770,2010,1,130,1,118,343,53,86,19,2,9,40,13,3,21,97,1,8,5,1,10,0.331111111111111,0.4
1776,2010,1,38,0,133,471,66,134,34,3,20,83,1,2,50,82,3,8,0,8,12,-0.509272727272728,0.182
1777,2010,1,102,0,88,350,48,85,16,3,8,41,17,1,40,32,2,1,0,3,4,2.43862807017543,0.525
1788,2010,2,117,0,33,73,11,21,4,0,3,7,0,1,7,21,0,1,0,1,2,12.2876233521657,1.076
1791,2010,1,117,0,105,331,42,76,12,2,11,34,5,3,16,74,3,8,1,1,11,1.61054545454545,0.818
1798,2010,1,102,0,121,371,43,112,28,1,8,53,0,1,55,54,13,6,0,1,8,4.34750476190476,0.729
1821,2010,1,117,0,111,431,55,126,22,1,7,47,3,1,32,68,1,3,8,5,9,5.37812139303481,0.594
1824,2010,1,117,0,34,58,2,8,0,1,0,3,0,0,0,26,0,1,7,0,0,0.0441851851851842,0.333
1831,2010,1,117,0,152,563,61,151,34,3,13,63,3,2,47,81,12,1,0,5,26,-0.0196725146198844,0.498
1849,2010,1,117,0,137,227,34,55,13,3,3,17,4,5,20,38,5,3,1,1,3,0.457076923076924,0.397
1891,2010,1,130,1,63,158,17,31,8,0,5,17,0,0,20,71,0,6,2,1,2,-0.619444444444444,0.1
1944,2010,1,79,1,153,629,85,166,24,10,3,58,26,4,60,74,0,4,10,2,12,1.53760683760684,0.615
1990,2010,1,38,0,150,514,91,131,19,6,22,77,30,6,55,168,2,5,3,6,6,0.395939393939393,0.384
2007,2010,2,102,0,26,52,10,12,2,0,2,8,1,0,5,7,0,1,0,0,2,0.705555555555555,2
2009,2010,1,93,1,150,566,91,163,33,3,29,89,1,2,58,139,0,6,3,2,13,3.1073216374269,0.704
2027,2010,1,93,1,158,601,113,154,36,0,33,108,0,1,93,122,6,13,0,5,15,2.09182795698924,0.554
2036,2010,1,93,1,82,212,22,61,7,0,12,33,0,0,19,61,0,3,0,3,3,1.68533333333333,0.544
2045,2010,1,79,1,108,276,48,78,16,2,25,59,0,0,60,82,4,2,0,2,8,0.635042735042735,0.408
2063,2010,1,117,0,139,507,84,136,43,8,16,63,26,7,56,128,2,2,5,0,10,7.12581869488535,0.719
2076,2010,1,131,1,82,237,22,50,6,1,5,27,1,2,22,43,0,5,4,4,4,2.50457142857143,0.929
2096,2010,1,130,1,154,536,89,127,38,4,18,62,42,9,67,164,1,2,1,4,13,1.12841058201058,0.476
2100,2010,1,117,0,148,521,64,129,24,2,24,85,1,2,45,92,6,4,0,5,20,2.0544156862745,0.473
2101,2010,1,102,0,115,425,75,117,20,2,16,65,13,2,63,63,3,18,0,5,4,5.00216666666666,0.658
2105,2010,1,102,0,111,333,37,86,16,3,4,35,7,0,21,43,7,2,7,0,20,0.412962962962963,0.667
2106,2010,1,79,1,85,299,30,93,18,1,7,40,2,0,20,46,0,0,0,3,11,0.969684848484846,0.606
2126,2010,1,102,0,147,587,84,152,26,10,18,69,34,6,53,79,5,7,0,1,6,3.39327195767196,0.563
2137,2010,1,38,0,150,547,106,177,36,2,37,113,16,5,91,125,8,7,0,3,11,-0.6568,0.191
2174,2010,1,102,0,156,554,106,164,46,2,27,85,13,3,82,147,6,7,0,9,11,4.70856216216215,0.758
2204,2010,1,117,0,70,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.1,0
2205,2010,1,131,1,33,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.0688,0
2229,2010,1,38,0,17,37,1,7,2,1,1,3,0,0,0,15,0,0,5,0,0,-0.1,0
2248,2010,1,79,1,153,570,77,170,46,1,21,112,5,4,28,81,5,6,0,9,16,2.14533333333333,0.885
2252,2010,1,131,1,157,656,99,186,36,3,21,91,4,2,50,115,4,1,0,11,21,5.37925603864735,0.619
2266,2010,1,130,1,151,541,77,129,28,2,10,75,24,3,92,107,1,3,7,12,10,3.90585858585859,0.914
47,2011,1,131,1,150,587,96,164,27,3,5,60,37,12,56,74,0,5,16,1,17,5.91488157524611,0.566
71,2011,1,52,1,141,464,63,137,33,4,19,82,3,1,73,131,9,3,3,8,8,-1.2228404040404,0.263
136,2011,1,131,1,124,487,82,144,33,0,32,105,1,1,25,53,0,5,0,8,13,11.226350877193,0.844
149,2011,1,125,0,145,488,90,147,23,2,31,94,2,6,92,93,17,3,0,4,7,13.5377540740741,0.851
158,2011,1,78,0,152,556,51,140,27,3,13,68,4,4,16,63,3,2,0,10,16,6.62400516795865,0.826
159,2011,2,52,1,40,120,11,35,7,3,5,19,1,0,11,47,0,0,0,2,1,-0.953333333333333,0
174,2011,1,3,0,37,100,12,25,3,1,8,12,0,1,12,21,1,0,0,0,2,-0.1,0
182,2011,1,3,0,97,350,44,93,10,2,4,26,20,10,23,51,3,4,2,2,3,2.7736,0.666
185,2011,1,3,0,23,49,8,11,3,0,2,10,0,0,5,9,1,1,0,0,2,-0.221333333333333,0
223,2011,1,78,0,150,563,109,187,38,6,33,111,33,6,58,93,2,5,0,3,9,12.4715026004728,1.182
231,2011,1,130,1,92,249,18,48,4,0,1,15,3,1,10,63,1,1,4,0,2,0.226777777777778,0.5
281,2011,1,3,0,78,110,8,30,4,0,1,8,1,0,3,15,0,0,1,1,4,0.388666666666666,0.667
299,2011,1,52,1,161,572,111,197,48,0,30,105,2,1,108,89,22,3,0,5,24,11.5575394799054,1.261
313,2011,1,93,1,159,623,104,188,46,7,28,118,8,2,38,96,11,12,0,8,18,5.13866666666666,1.057
323,2011,1,125,0,34,71,2,11,3,0,0,5,0,0,2,25,0,0,9,0,0,-0.107959595959596,0.364
357,2011,1,125,0,18,8,2,3,0,1,0,4,0,0,0,1,0,0,0,0,0,0.184496296296295,0.367
363,2011,1,131,1,83,256,37,77,11,3,5,27,10,5,10,30,0,0,5,3,7,-0.5,0
364,2011,1,93,1,58,160,16,42,7,1,2,26,0,0,14,34,3,0,0,1,4,-0.110666666666667,0
405,2011,1,3,0,31,40,2,6,0,0,0,1,0,0,2,16,0,1,4,0,0,0.400814814814814,0.667
429,2011,1,78,0,107,157,19,28,2,1,1,9,2,1,20,21,2,3,5,2,1,-0.4,0
432,2011,1,3,0,36,92,8,22,3,0,1,9,4,2,8,28,1,0,0,0,0,0.705555555555555,2
435,2011,1,125,0,75,200,33,63,15,0,11,40,5,0,15,40,0,1,1,2,7,8.01090212765956,1.013
454,2011,1,131,1,124,475,64,125,28,1,29,87,9,5,33,116,1,2,0,3,8,11.1143333333333,0.959
467,2011,1,130,1,150,582,79,152,29,7,16,73,19,6,51,92,1,7,2,5,4,1.77670588235294,0.647
511,2011,1,125,0,148,326,35,86,20,3,1,28,2,2,33,65,9,3,10,3,3,1.28209696969697,0.667
523,2011,1,93,1,60,50,9,13,2,0,1,7,4,0,2,17,0,1,1,1,1,-0.1,0
528,2011,1,52,1,78,219,34,55,13,0,7,28,5,2,11,36,1,3,2,0,3,0.325022222222222,0.4
620,2011,1,78,0,162,569,95,170,36,1,38,120,1,1,107,106,32,10,0,6,17,7.01227536231883,0.949
654,2011,1,102,0,100,250,24,61,10,1,6,34,4,4,33,42,1,5,2,3,5,1.33522222222222,2.5
666,2011,1,125,0,97,333,41,99,16,1,10,55,1,0,24,75,0,4,0,2,18,18.7093333333333,1.258
675,2011,1,130,1,105,308,41,74,18,5,3,27,20,8,32,49,0,1,4,1,3,-0.310666666666667,0
677,2011,2,125,0,50,196,29,50,11,0,7,16,4,2,17,18,0,1,2,1,3,6.3300705882353,0.569
684,2011,1,78,0,33,68,10,15,4,0,1,4,0,0,3,24,0,0,7,0,0,-0.579466666666666,0
697,2011,1,125,0,32,62,3,6,0,0,1,6,0,0,1,18,0,0,5,0,1,-0.630555555555556,0.1
702,2011,1,93,1,159,510,87,132,19,8,7,36,49,13,60,93,1,8,8,2,5,3.81224691358025,0.915
716,2011,1,131,1,64,133,26,36,5,1,1,13,18,0,10,27,1,6,3,1,2,2.67397037037037,0.745
718,2011,1,131,1,11,11,6,5,1,0,1,4,1,0,1,1,0,0,0,1,0,-0.310666666666667,0
740,2011,1,102,0,93,113,3,29,8,0,0,8,0,0,3,23,0,0,0,0,2,0.523222222222222,1
742,2011,1,3,0,48,156,28,39,9,1,8,26,4,0,20,53,0,0,0,1,4,6.26890760233918,1.339
746,2011,1,78,0,94,231,37,52,11,3,8,24,16,2,15,64,0,2,8,2,2,3.23193725490196,0.971
771,2011,1,93,1,156,583,136,153,26,10,41,119,25,10,85,169,0,12,4,7,12,4.2445,0.925
781,2011,1,78,0,20,37,2,10,3,0,0,1,0,0,0,6,0,0,0,0,1,-0.2,0
787,2011,1,78,0,29,49,6,7,0,0,1,1,1,0,3,9,0,0,7,0,0,0.847580952380953,0.667
829,2011,2,78,0,45,124,18,34,10,0,1,7,1,0,11,16,0,3,0,0,4,9.16295802469136,0.961
830,2011,1,102,0,32,74,3,9,2,0,0,3,0,0,2,35,0,0,16,0,1,0.0670000000000002,0.333
836,2011,1,102,0,33,69,2,11,0,1,0,3,0,1,3,33,0,0,3,0,2,-0.2,0
840,2011,1,131,1,121,487,80,145,31,5,25,94,8,1,39,93,13,2,0,10,8,8.54586315789473,0.704
862,2011,1,131,1,31,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,-0.0794666666666668,0
864,2011,1,78,0,130,492,80,140,25,4,26,63,7,6,51,114,1,4,3,1,12,5.00841212121212,0.663
913,2011,2,3,0,33,124,23,39,12,2,2,16,5,4,12,19,0,3,2,1,2,3.82005797101449,0.879
925,2011,1,131,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0
928,2011,1,125,0,124,446,83,132,36,0,22,75,2,1,60,93,4,8,0,2,21,8.8407598566308,0.831
944,2011,1,102,0,152,557,81,141,30,1,33,116,1,0,75,172,16,7,0,5,10,0.460184126984128,0.406
955,2011,1,3,0,33,65,5,18,3,0,1,14,0,0,3,21,0,0,11,0,2,-0.210666666666667,0
970,2011,1,102,0,144,535,65,131,31,1,20,84,2,0,33,106,3,2,0,5,13,1.242,0.6
975,2011,1,52,1,102,269,29,53,10,2,3,23,1,1,24,74,0,2,5,3,9,5.08482139917695,0.923
982,2011,1,52,1,153,591,90,147,22,11,10,45,22,5,56,181,3,4,14,3,11,4.7712,0.644
987,2011,2,125,0,13,26,2,8,0,0,0,2,0,1,1,8,0,0,2,1,0,0.313466666666667,0.5
999,2011,1,130,1,89,246,26,55,15,1,5,27,1,2,25,36,0,1,1,0,9,-0.410666666666667,0
1003,2011,1,125,0,159,455,56,135,24,2,10,37,6,7,28,81,1,7,9,4,11,2.68595626102292,0.48
1007,2011,1,130,1,63,247,44,64,9,4,10,25,20,6,31,59,1,6,3,0,1,4.81096296296296,1.244
1009,2011,1,93,1,131,546,84,162,24,4,6,61,16,6,46,81,0,6,4,5,10,1.96458666666667,0.572
1052,2011,1,130,1,141,462,69,128,32,2,19,75,13,1,49,106,9,4,0,7,7,1.72377777777777,0.717
1063,2011,1,52,1,113,257,35,63,8,3,7,28,2,1,14,32,0,3,6,1,8,3.078,0.8
1074,2011,1,3,0,34,61,3,8,3,0,0,4,0,0,4,24,0,1,9,0,0,0.277833333333333,0.5
1089,2011,1,131,1,155,620,121,158,34,4,32,77,30,4,89,71,2,8,4,2,17,12.7472666666667,0.868
1106,2011,1,130,1,146,500,44,153,24,2,10,48,2,2,48,66,5,12,0,3,13,1.32333333333333,0.562
1107,2011,1,78,0,104,233,18,63,13,1,3,31,3,0,21,27,3,0,0,1,4,1.08666666666667,0.6
1108,2011,1,78,0,49,111,15,28,6,1,5,17,0,1,10,26,0,0,1,1,2,-0.508074074074075,0.111
1130,2011,1,125,0,37,95,11,22,7,1,1,12,1,1,9,19,3,1,2,1,3,-0.110666666666667,0
1164,2011,1,102,0,35,75,6,15,2,0,2,7,1,0,1,26,0,0,5,1,2,-0.210666666666667,0
1179,2011,1,131,1,32,8,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,-0.852888888888889,0
1204,2011,1,125,0,35,63,3,11,2,0,0,3,0,0,1,17,0,0,6,0,0,-0.500800000000001,0
1214,2011,1,130,1,133,483,78,118,26,1,31,99,3,2,80,93,6,6,0,5,11,1.79764197530864,0.653
1226,2011,1,78,0,136,430,45,114,16,1,12,59,2,1,29,99,0,2,4,3,7,3.17666666666666,0.625
1236,2011,1,125,0,18,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.110666666666667,0
1245,2011,1,102,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110666666666667,0
1260,2011,1,78,0,33,59,4,9,2,0,1,6,0,0,4,21,0,1,12,0,0,-0.310666666666667,0
1284,2011,1,93,1,125,417,57,99,17,0,18,65,8,2,50,81,1,5,1,3,19,1.08796825396825,0.569
1287,2011,1,52,1,145,540,76,178,40,0,12,103,1,0,46,51,6,2,0,7,20,6.29568115942029,0.798
1307,2011,1,102,0,104,267,37,73,17,1,15,49,8,3,26,55,2,2,0,1,6,-0.410666666666667,0
1330,2011,2,3,0,19,59,2,10,2,0,0,2,0,0,4,9,0,0,0,0,0,-0.2,0
1336,2011,1,78,0,155,546,46,122,24,2,13,67,0,3,45,104,4,1,0,8,19,0.510074074074073,0.533
1396,2011,1,125,0,139,475,55,145,32,1,14,65,4,5,33,44,4,1,5,4,21,9.98773925925926,0.733
1402,2011,1,93,1,18,61,9,20,4,0,4,12,0,0,7,17,2,1,0,0,2,1.41111111111111,2
1403,2011,1,3,0,140,493,65,139,36,1,18,86,1,1,47,97,10,8,1,4,14,3.05527272727272,0.764
1422,2011,1,131,1,134,464,60,120,22,1,16,51,2,2,39,92,6,4,2,3,9,0.731277777777777,0.498
1425,2011,1,78,0,119,378,61,115,20,6,4,37,13,4,19,70,0,14,15,3,6,1.77805555555555,0.531
1453,2011,1,131,1,120,404,46,111,14,2,11,46,11,6,33,61,3,0,1,2,11,8.89548571428571,0.868
1465,2011,1,131,1,113,369,72,118,25,0,30,75,4,2,58,85,2,3,0,2,10,13.1929777777778,0.914
1468,2011,1,78,0,30,49,2,8,2,0,0,5,0,0,3,19,0,0,7,0,0,-0.110666666666667,0
1532,2011,1,52,1,92,329,33,84,10,0,5,32,2,1,23,41,0,1,0,4,10,2.25007407407407,0.928
1545,2011,1,102,0,24,38,2,3,0,0,0,2,0,0,4,14,0,0,7,0,0,-0.0688,0
1549,2011,2,3,0,18,42,3,12,4,0,1,10,1,0,6,11,1,1,0,0,1,-0.421333333333334,0
1552,2011,1,3,0,34,19,2,4,0,0,0,1,0,0,0,8,0,0,0,0,0,-0.1,0
1573,2011,1,3,0,141,445,55,130,20,8,8,46,15,1,43,82,16,3,0,2,8,-0.760116959064327,0.216
1591,2011,2,102,0,54,207,35,67,12,2,11,35,1,1,26,38,2,0,0,3,8,1.09383068783068,0.496
1596,2011,1,52,1,146,525,68,157,25,3,21,86,0,2,40,95,2,2,0,9,17,4.62362469135802,0.712
1643,2011,1,102,0,122,469,46,130,14,0,5,50,3,0,42,44,0,3,1,8,15,-0.918081871345031,0.211
1652,2011,1,93,1,115,344,34,81,14,0,14,44,0,2,39,76,4,2,0,2,17,5.23548538011696,1.15
1668,2011,1,125,0,147,579,105,173,29,0,37,99,9,1,61,58,15,4,0,7,29,18.8506146341463,1.155
1670,2011,1,125,0,63,133,21,37,8,4,1,20,1,1,25,21,3,0,6,2,3,2.70485959595959,0.474
1677,2011,1,52,1,121,387,53,99,22,2,14,49,1,1,21,114,2,3,4,3,4,4.65008333333333,0.911
1755,2011,1,3,0,143,482,86,120,25,2,19,65,18,9,66,98,2,2,3,2,6,4.197,1.05
1764,2011,1,93,1,99,373,67,103,21,0,16,62,4,1,47,80,1,5,0,3,13,0.856591304347827,0.372
1770,2011,1,130,1,131,373,45,83,20,3,8,36,11,7,38,87,2,18,5,2,8,0.983746031746033,0.536
1777,2011,1,102,0,142,567,87,152,22,2,16,63,30,8,58,59,5,3,0,3,9,5.37668571428571,1.126
1798,2011,1,102,0,132,410,49,116,23,0,6,40,1,0,48,48,10,10,3,1,7,-0.818049382716051,0.17
1840,2011,1,52,1,101,258,29,67,11,3,5,30,0,0,17,38,0,4,11,4,5,3.09648888888889,0.632
1860,2011,1,125,0,117,367,34,104,19,0,2,38,0,2,27,50,3,2,1,3,10,3.50118518518519,0.857
1891,2011,1,130,1,87,221,23,39,3,0,11,22,0,0,19,79,0,9,3,1,5,3.33167676767677,1.455
2009,2011,1,93,1,150,526,81,137,30,0,23,85,2,2,95,125,6,5,1,8,18,1.89561111111111,0.618
2027,2011,1,93,1,156,589,90,146,26,1,39,111,4,1,76,110,3,11,0,8,12,1.4815873015873,0.563
2038,2011,1,125,0,132,442,46,120,26,1,1,47,4,6,29,41,0,4,6,2,15,2.65799365079365,0.568
2067,2011,1,131,1,113,396,40,108,27,1,7,37,0,2,20,65,0,0,1,2,11,3.02164197530864,0.801
2096,2011,1,130,1,153,560,82,136,27,4,23,81,36,12,71,161,4,4,2,3,16,2.54823703703704,0.944
2097,2011,1,3,0,159,592,105,171,39,5,31,88,21,9,59,126,9,19,0,4,8,3.21544927536232,0.804
2101,2011,1,102,0,103,398,54,103,21,6,11,44,14,0,39,47,4,14,1,2,3,5.7022328042328,1.259
2126,2011,1,102,0,132,519,95,145,27,16,17,61,19,3,55,63,1,6,6,0,4,2.4959298245614,0.684
2166,2011,1,78,0,118,453,77,122,26,2,20,49,9,2,50,107,3,8,1,3,6,2.26012345679013,0.588
2205,2011,1,131,1,34,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.2,0
2222,2011,1,78,0,33,61,2,10,3,0,0,0,0,0,0,25,0,1,4,0,0,0.575811111111111,1
2247,2011,1,3,0,156,567,89,134,38,3,20,71,22,9,80,139,4,4,1,7,3,6.6981,1.394
2248,2011,2,52,1,40,168,28,46,5,1,8,32,0,0,5,30,0,2,0,3,7,6.48728395061728,0.954
2252,2011,1,131,1,159,631,88,213,41,6,11,106,6,2,47,78,7,2,0,9,17,7.05896576576575,0.671
2266,2011,1,130,1,156,588,99,158,46,6,20,91,19,6,77,128,1,2,2,5,9,1.393,0.513
45,2012,1,5,1,127,384,41,81,13,1,7,28,5,5,37,100,0,2,7,1,13,2.5640376068376,0.917
47,2012,1,131,1,158,629,85,180,31,9,3,62,21,10,57,96,0,5,17,3,15,0.669444444444444,1
55,2012,1,117,0,112,319,30,86,13,5,5,34,5,1,13,44,4,5,2,5,12,1.61525,1
59,2012,1,38,0,32,63,4,9,1,0,1,3,0,0,1,28,0,0,6,1,1,-0.421333333333334,0
71,2012,1,52,1,116,367,42,89,21,2,9,48,2,0,61,104,2,2,2,2,12,2.32655555555555,0.578
81,2012,1,38,0,34,70,1,8,1,0,0,5,0,0,1,29,0,0,5,0,3,-0.321333333333334,0
135,2012,1,117,0,145,411,47,113,27,6,7,56,12,2,54,106,5,3,0,4,2,5.17205714285714,0.633
136,2012,1,131,1,156,604,95,194,33,2,36,102,1,0,36,82,8,5,0,9,8,-0.4,0
137,2012,1,125,0,151,547,83,147,26,1,32,97,13,6,65,124,15,2,1,4,9,12.22344,1.154
150,2012,1,137,0,129,227,25,66,11,0,5,25,15,3,28,53,3,2,3,1,2,0.440666666666667,0.5
155,2012,1,52,1,94,291,44,75,10,6,2,29,21,0,25,80,0,7,6,1,4,1.69125517241379,0.519
173,2012,1,117,0,141,393,56,96,14,5,5,34,26,6,51,104,2,2,5,2,0,7.96714877589454,0.751
208,2012,1,4,0,155,624,96,171,26,10,9,57,42,13,70,155,1,3,2,4,2,0.171333333333334,0.4
253,2012,1,38,0,155,560,89,141,35,5,34,99,9,3,62,155,11,4,0,7,5,3.27434343434344,0.89
268,2012,1,117,0,32,68,4,11,1,0,2,6,0,0,1,25,0,0,6,0,0,-0.432,0
299,2012,1,52,1,161,622,109,205,40,0,44,139,4,1,66,98,17,3,0,6,28,8.00725925925925,0.817
302,2012,1,117,0,35,74,6,13,2,0,1,6,0,0,2,33,0,0,8,0,0,0.473244444444445,0.444
303,2012,1,38,0,70,150,9,28,7,2,1,13,4,0,4,20,0,1,0,1,4,-0.2,0
313,2012,1,93,1,161,627,105,196,48,1,33,94,3,2,61,96,10,7,0,2,22,-1.89364227642277,0.223
323,2012,1,125,0,3,6,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2.01666666666667,1.6
324,2012,1,125,0,114,296,44,87,22,5,6,46,1,1,34,63,2,3,0,7,10,3.31700653594771,0.983
354,2012,1,96,1,129,487,70,142,25,5,23,82,16,4,43,102,5,7,0,3,9,3.4786328042328,0.749
357,2012,1,125,0,41,54,4,12,0,2,0,4,2,1,5,18,2,1,2,0,0,0.121407407407407,0.333
363,2012,1,5,1,64,158,15,32,6,0,2,12,3,2,6,24,1,1,4,0,2,-0.110666666666667,0
364,2012,1,93,1,113,278,36,78,12,0,16,37,0,0,30,59,3,1,0,4,10,-1.68533333333333,0
416,2012,1,4,0,37,76,8,19,2,0,0,4,5,2,8,21,2,0,2,0,0,1.37422222222222,4
434,2012,1,38,0,138,561,72,138,33,4,15,35,4,0,31,113,0,3,2,3,11,2.3682962962963,0.571
435,2012,1,125,0,119,469,76,144,35,0,22,92,2,1,37,89,1,1,0,7,15,6.13428641975308,0.698
438,2012,1,117,0,143,435,44,108,26,3,4,45,1,4,33,95,6,3,2,3,4,4.9256757201646,0.603
444,2012,1,96,1,120,455,68,118,25,7,11,46,39,4,45,64,0,0,6,2,9,1.25616161616162,0.5
454,2012,1,131,1,159,585,86,152,45,0,24,90,8,4,48,140,2,5,0,4,7,1.07222222222222,1
456,2012,1,125,0,51,126,11,32,9,1,1,11,0,1,3,19,0,0,0,2,4,-0.110666666666667,0
479,2012,1,5,1,139,515,75,139,20,0,33,85,2,3,37,169,6,7,0,3,8,1.65221367521368,0.478
511,2012,1,125,0,143,374,41,85,10,7,4,26,6,3,37,83,3,5,7,3,5,5.18984615384615,0.664
514,2012,1,137,0,130,513,72,150,33,2,25,73,21,6,30,113,1,3,0,1,17,3.2232865497076,0.789
515,2012,1,137,0,33,45,0,2,0,0,0,1,0,0,1,22,0,0,3,0,0,-0.110666666666667,0
528,2012,1,52,1,88,314,56,101,18,5,8,35,1,1,23,53,2,2,3,2,4,3.62639999999999,0.534
532,2012,1,96,1,75,274,34,66,16,0,9,33,4,1,14,61,0,5,0,1,6,1.89582716049383,0.686
546,2012,2,96,1,39,152,21,38,5,0,5,16,1,1,18,41,1,0,0,2,1,1.74419047619048,0.602
592,2012,1,137,0,160,594,82,147,37,2,17,56,20,6,46,189,4,13,3,2,11,-0.179810526315791,0.243
620,2012,1,52,1,162,581,83,182,33,1,30,108,1,0,85,84,18,17,0,7,19,1.42885714285714,0.463
627,2012,1,52,1,26,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.210666666666667,0
629,2012,1,5,1,77,153,15,33,2,1,6,19,1,0,6,43,0,3,3,1,3,1.72636363636364,0.818
